,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_free,WiFi_no,WiFi_paid,Alcohol_full_bar,Alcohol_none,Alcohol_beer_and_wine,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
93,42.3593074,-71.0526554,3.5,0,"['Mediterranean', 'Restaurants', 'Breakfast & Brunch', 'Pizza', 'Sandwiches']",45,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
94,42.361134,-71.017415,4.0,1,"['Nightlife', 'Bars', 'Sports Bars', 'Comfort Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'Burgers']",12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4
95,42.3516372,-71.0609659,3.5,1,"['Restaurants', 'Barbeque', 'Hot Pot', 'Szechuan', 'Chinese']",33,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
96,42.3028990282,-71.085150773,3.5,0,"['Restaurants', 'Cajun/Creole', 'Southern']",14,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4
97,42.351107,-71.0609865,3.5,0,"['Vietnamese', 'Restaurants']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
98,42.3425979,-71.0654431,3.5,0,"['Restaurants', 'Coffee & Tea', 'Internet Cafes', 'Sandwiches', 'Food']",43,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
99,42.3386743,-71.1071112,3.0,1,"['Fast Food', 'Restaurants', 'Food', 'Coffee & Tea', 'Burgers']",12,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
100,42.2861863,-71.1367924,3.0,0,"['Restaurants', 'Mediterranean']",12,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
101,42.3726632,-71.0353016,4.0,1,"['Restaurants', 'Barbeque', 'Pizza']",1281,1,0,0,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4
102,42.3200063,-70.9286732,2.5,1,"['Seafood', 'Food', 'Restaurants']",6,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
103,42.3569568,-71.0534652,3.5,0,"['Restaurants', 'Sushi Bars', 'Buffets']",41,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
104,42.3593017,-71.0491268,3.5,1,"['American (New)', 'Restaurants']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
105,42.3584856772,-71.0564979091,2.5,0,"['Sandwiches', 'Restaurants']",6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
106,42.353645,-71.052003,3.5,1,"['Restaurants', 'Breakfast & Brunch', 'Salad', 'American (Traditional)', 'French']",252,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
107,42.3479653915,-71.0858754834,3.0,1,"['Nightlife', 'American (Traditional)', 'Restaurants', 'Bars']",465,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
108,42.332183,-71.099586,4.5,1,"['American (New)', 'Nightlife', 'Restaurants', 'Breakfast & Brunch', 'Cocktail Bars', 'Bars']",654,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
109,42.3540655,-71.0622268,2.5,0,"['Nightlife', 'Bars', 'American (New)', 'French', 'Restaurants', 'Pool Halls']",169,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
110,42.3600825,-71.0588801,3.0,0,"['American (New)', 'Mexican', 'Restaurants']",94,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
111,42.3447579,-71.0958979,3.0,1,"['Restaurants', 'Asian Fusion']",16,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
112,42.3528602,-71.0466196,3.5,1,"['Restaurants', 'Nightlife', 'Italian', 'Bars']",237,1,1,1,3,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
113,42.350552,-71.049426,4.0,0,"['Cafes', 'American (New)', 'Restaurants', 'Food Stands']",22,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
114,42.3782543,-71.0295409,3.5,1,"['Latin American', 'Restaurants', 'Colombian', 'Mexican']",54,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
115,42.3496037,-71.0802561,3.0,0,"['Pizza', 'Bars', 'American (Traditional)', 'Gluten-Free', 'Restaurants', 'Nightlife', 'Pubs']",212,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,5,0
116,42.3499931,-71.0491732,4.0,1,"['Italian', 'Salad', 'Breakfast & Brunch', 'Restaurants', 'Cafes']",25,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
117,42.3578423,-71.0540525,4.0,1,"['Vegetarian', 'Food', 'Sandwiches', 'Salad', 'Breakfast & Brunch', 'Restaurants', 'Vegan', 'Juice Bars & Smoothies']",50,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
118,42.3659527826,-71.0529154596,4.0,1,"['Food', 'Sandwiches', 'Restaurants', 'American (Traditional)', 'Cafes', 'Coffee & Tea']",89,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
119,42.3397159996,-71.0939251971,2.5,1,"['Restaurants', 'American (New)']",62,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
120,42.355848908,-71.0603403306,3.5,1,"['Sushi Bars', 'Restaurants']",87,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
121,42.3515392,-71.0729131,4.0,1,"['Vegan', 'Juice Bars & Smoothies', 'Food Delivery Services', 'Event Planning & Services', 'Caterers', 'Restaurants', 'Food']",107,0,0,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
122,42.364189,-71.0554643,3.5,1,"['Nightlife', 'Italian', 'Southern', 'Bars', 'Restaurants', 'Wine Bars']",346,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
123,42.347236,-71.095705,2.5,1,"['Venues & Event Spaces', 'Restaurants', 'Jazz & Blues', 'Music Venues', 'Arts & Entertainment', 'American (New)', 'Musicians', 'Nightlife', 'Event Planning & Services', 'Bars']",745,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
124,42.3783849412,-71.0319287505,4.0,0,"['Restaurants', 'Italian', 'Cafes']",31,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
125,42.3642825,-71.0536989,3.5,1,"['Cafes', 'Restaurants', 'Italian']",497,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
126,42.3449355148,-71.0705436362,4.5,1,"['Spanish', 'Bars', 'Tapas Bars', 'Wine Bars', 'Tapas/Small Plates', 'Nightlife', 'Restaurants']",1097,1,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
127,42.3637744,-71.061382,3.0,1,"['Nightlife', 'Dance Clubs', 'Restaurants', 'American (New)', 'Breakfast & Brunch', 'American (Traditional)', 'Bars']",311,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
128,42.3558635,-71.0604975,1.5,0,"['Pizza', 'Italian', 'Restaurants']",6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
129,42.3508419,-71.0656551,3.0,1,"['Restaurants', 'Latin American', 'Bars', 'American (New)', 'Breakfast & Brunch', 'Nightlife']",12,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
130,42.3651733,-71.055268,3.5,1,"['Pizza', 'Italian', 'Dance Clubs', 'Nightlife', 'Restaurants']",512,1,1,1,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
131,42.3484845,-71.082457,4.0,0,"['Coffee & Tea', 'Restaurants', 'Food', 'Bakeries']",10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
132,42.35017,-71.132128,4.0,1,"['Beer Bar', 'Sandwiches', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Burgers', 'Pizza', 'Bars', 'Tapas/Small Plates']",378,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
133,42.3494209,-71.1496976,4.0,0,"['Restaurants', 'American (New)', 'Greek']",13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
134,42.3515319,-71.0625963,3.5,0,"['Restaurants', 'Vegan', 'Vegetarian']",69,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
135,42.342117,-71.154816,3.5,0,"['Pet Adoption', 'Active Life', 'Themed Cafes', 'Restaurants', 'Cafes', 'Zoos', 'Pets', 'Petting Zoos']",33,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
136,42.340114,-71.056768,4.0,1,"['Delis', 'Food', 'Restaurants', 'Donuts', 'Pizza']",174,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
137,42.3495927,-71.0952724,3.5,0,"['Thai', 'Restaurants']",109,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2
138,42.3425576005,-71.0851083822,3.5,1,"['Asian Fusion', 'Japanese', 'Restaurants', 'Sushi Bars']",162,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,3
139,42.3651974,-71.1221999,3.5,1,"['Restaurants', 'Delis', 'Food Court', 'Educational Services', 'Colleges & Universities', 'Education']",26,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
140,42.3513874,-71.0646105,4.0,1,"['Restaurants', 'Mexican']",298,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
141,42.3609887,-71.0647402,3.0,0,"['Gluten-Free', 'Restaurants', 'Sushi Bars', 'Chinese']",304,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,1
142,42.3655959,-71.0581289,3.0,0,"['Restaurants', 'Italian']",46,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
143,42.3458871,-71.0873977,3.0,1,"['Restaurants', 'Japanese', 'Ramen', 'Noodles']",133,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
144,42.3658758,-71.0605928,3.0,0,"['Pizza', 'Bars', 'Nightlife', 'Sushi Bars', 'Beer Bar', 'Restaurants']",8,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
145,42.3511639,-71.0610014,3.5,1,"['Restaurants', 'Vietnamese', 'Coffee & Tea', 'Delis', 'Food', 'Juice Bars & Smoothies']",336,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
146,42.3519832,-71.055837,3.0,0,"['Cafes', 'Sandwiches', 'Restaurants']",13,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
147,42.3413429,-71.0702513,4.0,1,"['Seafood', 'Bars', 'American (New)', 'Restaurants', 'American (Traditional)', 'Burgers', 'Nightlife']",859,0,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
148,42.3620534,-71.057044,3.5,1,"['Restaurants', 'Vegan', 'Gluten-Free', 'Food', 'Bakeries']",77,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
149,42.361878,-71.05676,4.5,0,"['Pasta Shops', 'Restaurants', 'Pizza', 'Specialty Food', 'Italian', 'Food']",52,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
150,42.353641,-71.045827,3.5,1,"['Caterers', 'Wraps', 'Breakfast & Brunch', 'Grocery', 'Beer', 'Wine & Spirits', 'Food Delivery Services', 'Food', 'Delis', 'Event Planning & Services', 'Juice Bars & Smoothies', 'Restaurants']",38,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
151,42.2844023,-71.1695683,4.5,0,"['Pizza', 'Salad', 'Burgers', 'Sandwiches', 'Restaurants']",14,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
152,42.344637,-71.101502,3.0,0,"['Sandwiches', 'Bagels', 'Soup', 'Bakeries', 'Restaurants', 'Salad', 'Breakfast & Brunch', 'Food']",54,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
153,42.2853715,-71.1558798,3.5,0,"['Middle Eastern', 'Restaurants']",7,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
154,42.351292,-71.0619873,3.0,0,"['Noodles', 'Soup', 'Restaurants', 'Vietnamese']",274,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
155,42.3511508716,-71.0661108792,3.5,1,"['Halal', 'Food', 'Restaurants', 'Middle Eastern']",234,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
156,42.363024,-71.025599,3.5,1,"['Tapas/Small Plates', 'Wine Bars', 'Restaurants', 'Food', 'Beer', 'Wine & Spirits', 'Nightlife', 'Bars']",73,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,4
157,42.3377967,-71.0705763,4.0,0,"['Restaurants', 'Food Stands', 'Food', 'American (New)', 'Street Vendors']",46,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
158,42.3504997,-71.1053991,3.5,1,"['Delis', 'Bagels', 'Sandwiches', 'Restaurants', 'Food']",5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
159,42.3522769795,-71.0647568337,3.5,0,"['Food', 'Donuts', 'Bagels', 'Breakfast & Brunch', 'Restaurants', 'Coffee & Tea', 'Bakeries']",30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
160,42.3518222843,-71.0716250352,4.0,1,"['Restaurants', 'Desserts', 'American (New)', 'Sandwiches', 'Cafes', 'Cocktail Bars', 'Nightlife', 'Food', 'Bars', 'American (Traditional)']",1418,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
161,42.351399,-71.0560746,3.5,0,"['Soup', 'Sandwiches', 'Specialty Food', 'Food', 'Restaurants']",100,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
162,42.370094,-71.0392141,4.0,1,"['Restaurants', 'Food', 'Colombian', 'Bakeries', 'Latin American']",54,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
163,42.341808,-71.057296,3.5,0,"['Coffee & Tea', 'Sandwiches', 'Food', 'Restaurants']",44,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
164,42.3406102,-71.0670479,3.5,0,"['Restaurants', 'Coffee & Tea', 'Food', 'Delis']",31,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,3
165,42.328498,-71.08148,3.5,0,"['Food', 'Caterers', 'Seafood', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Event Planning & Services', 'Vegan', 'Caribbean', 'Restaurants', 'Vegetarian']",40,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,3
166,42.3484835,-71.0731338,3.0,0,"['Event Planning & Services', 'Nightlife', 'Bars', 'Lounges', 'Venues & Event Spaces', 'Restaurants']",139,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
167,42.3505126,-71.0603043,4.0,1,"['Restaurants', 'Noodles', 'Food Delivery Services', 'Chinese', 'Cantonese', 'Seafood', 'Food']",83,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
168,42.3509785,-71.0604784,3.5,1,"['Bubble Tea', 'Juice Bars & Smoothies', 'Restaurants', 'Coffee & Tea', 'Desserts', 'Food']",23,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
169,42.3405047,-71.0821254,3.0,0,"['Restaurants', 'Fast Food', 'Italian', 'Pizza']",134,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
170,42.3433626208,-71.0724334479,4.0,0,"['Juice Bars & Smoothies', 'Food', 'Convenience Stores', 'Restaurants', 'Grocery', 'Specialty Food', 'Sandwiches', 'Coffee & Tea']",19,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
171,42.3570572,-71.0519765,3.5,0,"['Pizza', 'Restaurants']",11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
172,42.3793792,-71.0277974,4.5,0,"['Restaurants', 'Specialty Food', 'Mexican', 'Ethnic Food', 'Food']",19,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
173,42.3395599355,-71.0516970232,2.5,0,"['Salad', 'Restaurants']",22,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
174,42.3492843,-71.0797623,3.5,0,"['American (New)', 'Restaurants']",44,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
175,42.3616916,-71.05697,3.5,1,"['Sports Bars', 'Restaurants', 'Nightlife', 'American (Traditional)', 'Bars']",204,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
176,42.36572,-71.060117,3.5,1,"['Restaurants', 'American (New)', 'Bars', 'Nightlife', 'Sports Bars']",266,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
177,42.3470204,-71.079222,3.0,1,"['Restaurants', 'Nightlife', 'Bars', 'Sports Bars', 'American (Traditional)']",263,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
178,42.3327545,-71.0724839,3.0,0,"['American (New)', 'Restaurants']",21,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
179,42.3377967,-71.0705763,3.5,1,"['Seafood', 'Event Planning & Services', 'Restaurants', 'Food Stands', 'Caterers', 'Food', 'Street Vendors']",29,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
180,42.3392655,-71.0808146,4.0,0,"['Bars', 'Nightlife', 'Sandwiches', 'American (New)', 'Restaurants']",252,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,3
181,42.3576208,-71.0703985,3.5,0,"['Food', 'Restaurants', 'Sandwiches']",14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
182,42.3283761,-71.0661227,4.5,0,"['Food Stands', 'Restaurants', 'Hot Dogs', 'Food', 'Food Trucks']",107,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
183,42.347509,-71.09425,2.5,1,"['Pool Halls', 'Sandwiches', 'Bars', 'American (Traditional)', 'Arts & Entertainment', 'Event Planning & Services', 'Pizza', 'Nightlife', 'Bowling', 'Restaurants', 'Active Life', 'Venues & Event Spaces', 'Sports Bars', 'Arcades']",486,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
184,42.3562862,-71.0594073,4.0,1,"['Event Planning & Services', 'Sushi Bars', 'Venues & Event Spaces', 'Restaurants', 'Izakaya', 'Japanese', 'Nightlife', 'Cocktail Bars', 'Bars']",413,1,1,1,3,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
185,42.3506127,-71.0602927,3.0,0,"['Chinese', 'Restaurants']",114,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
186,42.2558178,-71.1249461,3.5,1,"['Cantonese', 'Chinese', 'Restaurants']",10,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,2
187,42.3431532,-71.086494,2.5,0,"['Nightlife', 'Restaurants', 'American (New)', 'Bars', 'Irish']",101,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
