,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_beer_and_wine,Alcohol_full_bar,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
96,49.2718946139,-123.0691815913,4.0,1,"['Fish & Chips', 'Nightlife', 'Seafood', 'Bars', 'Restaurants', 'Cocktail Bars']",39,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,1
97,49.2639679,-123.1695571,4.0,1,"['Indian', 'Restaurants']",114,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
98,49.2635975,-123.1213494,3.0,0,"['Greek', 'Middle Eastern', 'Mediterranean', 'Restaurants']",7,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
99,49.2880313351,-123.1132921608,4.5,1,"['French', 'Restaurants']",135,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
100,49.2827232,-123.1118819,4.5,0,"['Tapas Bars', 'Restaurants', 'Modern European']",50,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
101,49.2664028202,-123.2498867006,3.5,1,"['Restaurants', 'Vegetarian', 'Vegan']",6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
102,49.2518619,-123.100658,3.5,1,"['Sushi Bars', 'Restaurants']",20,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
103,49.2847209,-123.1120338,4.0,0,"['Indonesian', 'Thai', 'Restaurants']",23,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
104,49.2446116,-123.1009743,3.0,0,"['Chinese', 'Dim Sum', 'Restaurants']",45,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,8,1
105,49.2760723,-123.1194564,4.5,1,"['Juice Bars & Smoothies', 'Restaurants', 'Food Trucks', 'Cafes', 'Food']",20,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
106,49.2791047,-123.1007624,2.5,1,"['Seafood', 'Restaurants', 'Chinese', 'Dim Sum']",184,1,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
107,49.2576523,-123.1647087,4.0,0,"['Vegan', 'Restaurants', 'Food', 'Desserts', 'Gluten-Free']",36,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
108,49.28017346,-123.1305706501,3.5,1,"['Restaurants', 'Fast Food', 'American (Traditional)', 'Burgers', 'Sandwiches']",32,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
109,49.2633861751,-123.1370025873,3.0,1,"['Hot Pot', 'Restaurants', 'Japanese']",42,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
110,49.2640724,-123.2083522,4.0,0,"['Restaurants', 'Mediterranean', 'Greek', 'French']",49,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,0
111,49.2805779,-123.1091912,4.5,1,"['Specialty Food', 'Event Planning & Services', 'Restaurants', 'Sandwiches', 'Food', 'Breakfast & Brunch', 'Caterers', 'Cafes', 'Delicatessen', 'Italian']",58,0,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
112,49.225236,-123.054351,3.5,1,"['Japanese', 'Restaurants']",14,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
113,49.2682233,-123.1463261,2.5,1,"['Pizza', 'Restaurants', 'Food', 'Chicken Wings', 'Italian', 'Food Delivery Services']",12,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
114,49.263468,-123.144143,4.5,0,"['Hot Dogs', 'Restaurants', 'Food Stands', 'Food']",9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
115,49.2638948,-123.100122,4.0,0,"['Food', 'Canadian (New)', 'Cooking Schools', 'Education', 'Coffee & Tea', 'Event Planning & Services', 'Specialty Schools', 'Restaurants', 'Breakfast & Brunch', 'American (New)', 'Caterers']",6,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
116,49.2910244,-123.1347121,3.5,0,"['Restaurants', 'Japanese', 'Food']",78,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
117,49.225211,-123.0903776,3.5,1,"['Sushi Bars', 'Japanese', 'Asian Fusion', 'Restaurants']",46,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,3
118,49.2361844,-123.0649258,3.5,1,"['Chinese', 'Dim Sum', 'Seafood', 'Restaurants']",126,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2
119,49.2239975,-123.0911232,3.5,1,"['Restaurants', 'Pizza']",5,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
120,49.2804429973,-123.1170362698,4.0,1,"['Bars', 'Moroccan', 'Wine Bars', 'Breakfast & Brunch', 'Nightlife', 'Restaurants', 'Middle Eastern']",2302,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
121,49.2646132026,-123.1151062614,4.0,0,"['Soup', 'Sandwiches', 'Salad', 'Restaurants']",20,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
122,49.2880371,-123.1404237,3.5,0,"['Restaurants', 'Vietnamese']",24,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
123,49.249668,-123.0899331,4.5,1,"['Vietnamese', 'Restaurants']",31,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
124,49.2888783,-123.1320526,3.5,0,"['Restaurants', 'Korean']",88,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
125,49.2812505,-123.1321459,2.5,0,"['Restaurants', 'Japanese']",9,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
126,49.2862516,-123.1279031,4.0,1,"['Restaurants', 'Thai']",75,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
127,49.2827658,-123.1155009,3.5,0,"['Restaurants', 'Japanese']",11,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,4
128,49.2814273326,-123.1237540472,3.5,1,"['Comfort Food', 'American (New)', 'Restaurants', 'Cocktail Bars', 'Bars', 'Nightlife', 'Canadian (New)']",243,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
129,49.2364522,-123.0652317,4.0,1,"['Restaurants', 'Vietnamese', 'Delis', 'Food', 'Specialty Food']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
130,49.2890739,-123.1312781,3.5,1,"['Thai', 'Restaurants']",7,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
131,49.2709727,-123.1552829,3.5,1,"['Southern', 'Cajun/Creole', 'Restaurants', 'Seafood']",270,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2
132,49.2559752144,-123.1849636221,4.0,1,"['Sushi Bars', 'Restaurants', 'Japanese']",55,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
133,49.2543122,-123.0850536,4.0,0,"['Restaurants', 'Chinese']",5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
134,49.283717,-123.106238,3.0,1,"['Restaurants', 'Nightlife', 'Gastropubs', 'Bars', 'Pubs']",248,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
135,49.2780923,-123.1132245,3.5,0,"['Restaurants', 'French']",10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
136,49.2741783,-123.0695465,3.0,0,"['Vietnamese', 'Restaurants']",13,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
137,49.2821525,-123.1338757,3.0,0,"['Canadian (New)', 'Nightlife', 'Restaurants', 'Pubs', 'Bars']",17,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
138,49.28874,-123.130575,3.0,1,"['Restaurants', 'Seafood', 'Asian Fusion', 'Cajun/Creole']",30,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
139,49.2907823,-123.127017,2.5,1,"['Canadian (New)', 'Restaurants']",19,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
140,49.2826418,-123.1151179,4.0,1,"['Food', 'Sushi Bars', 'Poke', 'Japanese', 'Restaurants', 'Hawaiian']",182,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
141,49.2657543115,-123.2494298885,3.0,0,"['Canadian (New)', 'American (New)', 'Restaurants']",9,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
142,49.2504140595,-123.0340500176,3.0,1,"['Chinese', 'Food', 'Restaurants']",40,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
143,49.262051385,-123.0333554731,3.0,0,"['Diners', 'Restaurants', 'Chinese']",10,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,1
144,49.2789617,-123.1237552,4.0,1,"['Restaurants', 'Nightlife', 'Pubs', 'Bars', 'Irish']",111,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
145,49.2910041,-123.1364158,5.0,0,"['Middle Eastern', 'Restaurants']",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
146,49.2631736,-123.1125426,3.0,0,"['Mexican', 'Restaurants']",188,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
147,49.2334472,-123.0353403,3.5,0,"['Restaurants', 'Sushi Bars', 'Japanese']",29,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,5
148,49.2808066,-123.085638,5.0,1,"['Food', 'Flowers & Gifts', 'Shopping', 'Bakeries', 'Cafes', 'Restaurants']",27,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
149,49.2639064,-123.1151321,2.5,0,"['American (New)', 'Nightlife', 'Comfort Food', 'Restaurants', 'Canadian (New)', 'Bars']",157,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
150,49.2810287,-123.0536917,4.5,1,"['Food', 'Vietnamese', 'Bubble Tea', 'Restaurants']",21,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
151,49.249656,-123.0899331,3.0,0,"['Chinese', 'Restaurants']",10,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
152,49.2636455299,-123.1579183829,4.0,1,"['Food', 'Sandwiches', 'Vegan', 'Coffee & Tea', 'Restaurants']",65,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
153,49.2343601354,-123.1533913129,3.5,1,"['Dim Sum', 'Restaurants', 'Seafood', 'Chinese']",90,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,8,1
154,49.2574073,-123.1269061,4.0,1,"['Mediterranean', 'Restaurants', 'Nightlife', 'Bars', 'Food', 'Donairs', 'Vegetarian', 'Halal']",14,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
155,49.2680022,-123.143203,3.5,0,"['Sushi Bars', 'Restaurants']",18,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
156,49.2750092,-123.1220016,3.5,0,"['Cafes', 'Restaurants', 'Korean', 'Asian Fusion']",19,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
157,49.2827182,-123.123884,3.5,1,"['Nightlife', 'Restaurants', 'Lounges', 'Bars']",10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
158,49.2804064,-123.1069714,3.0,1,"['Vietnamese', 'Restaurants']",6,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
159,49.2317446498,-123.1176267451,1.5,0,"['Fast Food', 'Restaurants', 'Chinese', 'Food']",8,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
160,49.287383,-123.141361,3.0,1,"['Hot Pot', 'Ramen', 'Japanese', 'Sushi Bars', 'Restaurants', 'Sandwiches', 'Comfort Food', 'Tapas/Small Plates', 'Seafood']",8,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
161,49.2694847203,-123.1387352943,4.0,1,"['Afghan', 'Restaurants', 'Kebab', 'Middle Eastern', 'Mediterranean']",213,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
162,49.2883646913,-123.1401131693,3.0,0,"['Restaurants', 'Sushi Bars']",18,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
163,49.2846904,-123.1145505,4.0,1,"['Sports Bars', 'Pizza', 'Active Life', 'Canadian (New)', 'Nightlife', 'Restaurants', 'Bars', 'Golf']",34,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
164,49.2800375,-123.1211633,2.5,0,"['Nightlife', 'Irish', 'Restaurants', 'Pubs', 'Bars']",50,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
165,49.2675858744,-123.2503912804,4.5,1,"['Restaurants', 'Cafes', 'Vegetarian']",12,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
166,49.256991,-123.127055,3.5,0,"['Food', 'Asian Fusion', 'Coffee & Tea', 'Restaurants', 'Chinese', 'Bubble Tea']",73,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
167,49.282546088,-123.1203246117,3.0,1,"['Food Stands', 'Restaurants']",14,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
168,49.2681474,-123.159636,3.0,0,"['Restaurants', 'Asian Fusion', 'Sushi Bars']",23,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
169,49.2886395,-123.1395795,4.0,0,"['Restaurants', 'Arts & Entertainment', 'Steakhouses', 'Bars', 'Nightlife', 'Jazz & Blues', 'Lounges', 'Canadian (New)', 'Seafood']",27,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
170,49.28104,-123.118369,3.0,0,"['Sushi Bars', 'Japanese', 'Restaurants']",77,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
171,49.2694593,-123.1034617,3.5,1,"['Food', 'Breweries', 'Canadian (New)', 'Brewpubs', 'Gastropubs', 'Restaurants']",66,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
172,49.2573368,-123.0937441,5.0,0,"['Cafes', 'Restaurants']",5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
173,49.2590286,-123.1008305,3.5,1,"['Bars', 'Tapas Bars', 'Nightlife', 'Restaurants']",64,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
174,49.2678228897,-123.1461258899,3.0,0,"['Restaurants', 'Sushi Bars']",45,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
175,49.2877251,-123.1139605,3.5,1,"['Buffets', 'Canadian (New)', 'Restaurants']",27,1,1,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
176,49.2047443,-123.1306627,3.0,1,"['Burgers', 'Breakfast & Brunch', 'Canadian (New)', 'Restaurants', 'American (Traditional)']",39,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
177,49.2834303,-123.114214,3.5,1,"['Korean', 'Restaurants']",10,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
178,49.2262294,-123.1012645,4.5,0,"['Restaurants', 'Gluten-Free', 'Latin American', 'Venezuelan']",15,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
179,49.2842310155,-123.1179980031,3.5,1,"['Restaurants', 'Burgers', 'Food', 'Fast Food']",46,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
180,49.2377471,-123.0326674,2.0,0,"['Restaurants', 'Filipino']",14,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
181,49.259104,-123.1390118,2.5,0,"['Sushi Bars', 'Korean', 'Japanese', 'Barbeque', 'Restaurants']",222,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,4
182,49.2665761,-123.2428402,3.5,1,"['Restaurants', 'Middle Eastern']",13,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
183,49.272322,-123.1347076,3.5,1,"['Flea Markets', 'Shopping', 'Specialty Food', 'French', 'Food', 'Grocery', 'Restaurants']",32,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
184,49.2346282,-123.0656954,4.0,1,"['Restaurants', 'Vietnamese']",26,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
185,49.2851203,-123.1185368,3.0,1,"['Bars', 'Restaurants', 'Nightlife', 'Canadian (New)']",104,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
186,49.2792585058,-123.1075768494,2.5,1,"['Vietnamese', 'Restaurants']",9,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
187,49.2642995,-123.1717091,4.5,1,"['Vegan', 'Restaurants', 'Delicatessen', 'Food', 'Bakeries', 'Desserts']",14,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
188,49.2344941012,-123.1613949314,3.5,1,"['Hot Pot', 'Restaurants', 'Salad', 'Japanese']",23,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,0
189,49.2595687748,-123.1008859501,3.5,1,"['Ramen', 'Japanese', 'Restaurants', 'Noodles']",72,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
190,49.2627316,-123.0563706,4.0,1,"['Restaurants', 'Barbeque', 'Korean']",74,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
191,49.2894597,-123.060787,4.0,0,"['Restaurants', 'Seafood']",20,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,1
192,49.2635395,-123.1425445,2.5,0,"['Chinese', 'Restaurants', 'Specialty Food', 'Ethnic Food', 'Food', 'Seafood']",69,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
193,49.2756003,-123.12142,3.0,0,"['Lounges', 'Restaurants', 'Bars', 'Tapas/Small Plates', 'Nightlife']",33,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
194,49.26787,-123.1488979,4.0,1,"['Thai', 'Restaurants']",346,1,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2
195,49.2768709,-123.1265798,3.5,0,"['Burgers', 'Bars', 'Restaurants', 'Nightlife', 'Cocktail Bars', 'Canadian (New)']",156,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
196,49.2759291,-123.1203252,3.5,1,"['Bars', 'Nightlife', 'Canadian (New)', 'Restaurants', 'Seafood']",213,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
